   4178.16433577011        2.88323925885873        3.31862653638533     
   4186.41724188333        2.69792310231124        3.33143294043161     
   4194.68644952369        2.46850818310742        3.34422668935532     
   4202.97199185528        2.18904285445247        3.35700739691302     
   4211.27389824760        1.86944779760569        3.36977467149352     
   4219.59220295279        1.52541797407900        3.38252812951594     
   4227.92694224269        1.18800181732661        3.39526739097144     
   4236.27814081743       0.891055377618567        3.40799205872326     
   4244.64583506926       0.663558400571019        3.42070175408865     
   4253.03006148538       0.520012379471988        3.43339609905274     
   4261.43084100071       0.455519304600856        3.44607469271340     
   4269.84822195919       0.446964425457966        3.45873717620893     
   4278.28222932903       0.468658635125018        3.47138315604886     
   4286.73288808135       0.503169226380465        3.48401223959464     
   4295.20024684710       0.544013315633151        3.49662407026401     
   4303.68433074277       0.596950978198616        3.50921825705376     
   4312.18516488772       0.667525465886084        3.52179440988669     
   4320.70279026910       0.753699508585537        3.53435216298805     
   4329.23725595019       0.853820947843973        3.54689116307821     
   4337.78856340182       0.971180206911701        3.55941098782669     
   4346.35676178707        1.11714496998346        3.57191128586974     
   4354.94190046052        1.29614853274612        3.58439170667237     
   4363.54398090175        1.50202105952593        3.59685183104418     
   4372.16305256573        1.72607100008183        3.60929131050258     
   4380.79916510007        2.05806539146729        3.62170979745193     
   4389.45231999315        2.61744261651520        3.63410687605412     
   4398.12256699358        3.11425825675091        3.64648220089981     
   4406.80995604374        3.56604686800271        3.65883542752364     
   4415.51448864085        3.94005333108242        3.67116614364791     
   4424.23621482890        4.25620993579140        3.68347400712477     
   4432.97518484681        4.51236956332239        3.69575867680605     
   4441.73140020068        4.76646096094378        3.70801974417844     
   4450.50491123163        4.95270851491554        3.72025687053972     
   4459.29575210288        5.06485687690016        3.73246969553919     
   4468.10395704512        5.15430437106566        3.74465786007893     
   4476.92959323415        5.17029763691913        3.75682105155319     
   4485.77262934598        5.10780283742652        3.76895882289751     
   4494.63313262723        5.07922847922910        3.78107086420664     
